time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/07/04/19:12:55.920497,3828,1499166775,915471013,,1373278,1499166775,915471013,,0.775855787512,0.0259987994513,0.104264939469,-0.0674669162826,0.997590919836,0.0134091354446,-0.00898704368503,-0.00402200241646,0.00926193381025,-0.00278004371923,0.0140395245236,0.00695633723672,-0.00280523546002,8.92809104919,5.71399784088,4.01607942581,-1.80893051624,3.5940451622,0.254919946194,1373671,1499166775,913535313,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.030679615757708275, -1.1336118022473207, 1.9328157927356213, -0.04026699568199211, -0.9671748867617533, 0.6473398924876446, 1.0074418824437454, -0.48397093857784806, 0.48703890015361884, 0.7815632114276183, 0.9433981845495295, -0.5948010505025692, -0.36777189389552795, 1.459199224476, 0.36125247554701495, -12.565987119160338)","(0.0, 0.008246680714126275, 0.0019634954081253035, -0.009817477040626518, -0.00039269908162506076, -0.014922565101752308, 0.009424777959001457, 0.024347343060753767, -0.0047123889795007284, -0.0011780972448751821, 0.0027488935713754254, 0.00510508806112579, 0.0027488935713754254, 0.015707963265002428, -0.006283185306000972, 0.006283185306000972, 0.0)","(0.0, 0.0, -9.996, -9.728, -0.028, -10.408, 0.136, 0.144, 0.1, 7.924, -15.252, 1.464, -28.244, 0.172, 0.164, 0.056, -20.48)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.930391,3829,1499166775,925469378,,1373279,1499166775,925469378,,0.77579883039,0.0256998036315,0.104213008507,-0.0675526691367,0.997586833878,0.013174258321,-0.00914246593285,0.00936697948027,-0.00856383276846,0.0113116748925,-0.0106961909223,-0.0205589658604,-0.0251334132951,8.49084568024,5.47040843964,3.98935627937,-1.70736730099,3.42476725578,0.24348603189,1373672,1499166775,923525710,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03106311095467963, -1.1324613166564066, 1.9331992879325928, -0.0395000052880494, -0.9664078963678107, 0.6477233876846159, 1.0070583872467742, -0.48473792897179074, 0.4866554049566475, 0.7815632114276183, 0.9433981845495295, -0.5948010505025692, -0.36777189389552795, 1.4595827196729712, 0.3608689803500436, -12.565987119160338)","(0.0, 0.01021017612225158, 0.005497787142750851, -0.0019634954081253035, -0.012173671530376884, -0.009424777959001457, 0.01649336142825255, 0.009817477040626518, 0.007461282550876154, 0.004319689897875668, -0.009424777959001457, -0.006283185306000972, -0.011388273367126762, -0.018456856836377853, 0.0070685834692510935, 0.0200276531628781, 0.0)","(0.0, 0.0, -9.868, -9.76, -0.092, -10.344, 0.156, 0.144, 0.072, 7.924, -15.224, 1.4, -28.272, 0.164, 0.164, 0.064, -20.48)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.940668,3830,1499166775,935474832,,1373280,1499166775,935474832,,0.775543550355,0.026244106118,0.104144746004,-0.0674939705304,0.997582323903,0.0136885127223,-0.00931104710683,0.00636472235419,-0.00940483666245,0.00292487745887,0.00690813788288,-0.00356550709245,-0.0207212267979,8.82826423645,5.7211060524,4.05126523972,-1.80317997932,3.55857110023,0.256312131882,1373673,1499166775,933538310,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03029612056073692, -1.1324613166564066, 1.9328157927356213, -0.039883500485020755, -0.9664078963678107, 0.6477233876846159, 1.0070583872467742, -0.48397093857784806, 0.48703890015361884, 0.7819467066245896, 0.9433981845495295, -0.5948010505025692, -0.3670049035015852, 1.459199224476, 0.36125247554701495, -12.565987119160338)","(0.0, -0.014137166938502187, 0.01688606050987761, -0.007461282550876154, -0.009424777959001457, 0.010995574285501701, -0.011388273367126762, -0.006675884387626033, -0.001570796326500243, -0.009032078877376396, -0.003926990816250607, -0.012959069693627005, -0.003926990816250607, 0.012959069693627005, -0.001570796326500243, -0.00039269908162506076, 0.0)","(0.0, 0.0, -9.836, -9.76, 0.0, -10.408, 0.156, 0.164, 0.112, 7.952, -15.252, 1.496, -28.272, 0.188, 0.164, 0.056, -20.48)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.950556,3831,1499166775,945470478,,1373281,1499166775,945470478,,0.775754966999,0.0269905085623,0.104461671662,-0.0676265043942,0.997569476609,0.0142298056796,-0.0089054967513,-0.00231489240468,-0.0149282996407,-0.00962746174712,-0.0205014834203,0.0150242192184,-0.00201504986035,8.7592010498,5.60958480835,4.02478647232,-1.76622211933,3.52502703667,0.257559001446,543008,1499166775,945999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.960502,3832,1499166775,955482501,,1373282,1499166775,955482501,,0.77542366633,0.0266473408718,0.104096545335,-0.0674127168053,0.997586188503,0.0137344659746,-0.00941735444375,0.0143114483705,0.00182534465834,0.00857031313263,0.0107331219458,-0.0331602022548,0.000521149484591,8.89089012146,5.8285036087,3.97608828545,-1.88224029541,3.56589198112,0.251315623522,543008,1499166775,945999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.970630,3833,1499166775,965468873,,1373283,1499166775,965468873,,0.775657423118,0.0272168912519,0.104712352675,-0.0678678699775,0.997560378778,0.0138162913013,-0.00873802099589,0.00253540768302,0.0011344861246,0.000418948712442,-0.00876398285064,-0.0118908750288,0.0100362452284,8.4387254715,5.51408290863,3.95605659485,-1.78350758553,3.38726091385,0.249624177814,1373676,1499166775,963522509,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03029612056073692, -1.1336118022473207, 1.9324322975386499, -0.04026699568199211, -0.966791391564782, 0.6481068828815874, 1.0066748920498028, -0.4843544337748194, 0.48742239535059023, 0.781179716230647, 0.9445486701404435, -0.5951845456995405, -0.3673883986985566, 1.459199224476, 0.3616359707439863, -12.565987119160338)","(0.0, 0.0027488935713754254, -0.0047123889795007284, -0.009424777959001457, -0.0011780972448751821, 0.005497787142750851, -0.0035342917346255468, -0.004319689897875668, 0.01688606050987761, -0.0047123889795007284, 0.0011780972448751821, 0.008246680714126275, -0.0023561944897503642, -0.009032078877376396, -0.006283185306000972, -0.003141592653000486, 0.0)","(0.0, 0.0, -9.932, -9.76, 0.0, -10.344, 0.136, 0.144, 0.084, 7.828, -15.192, 1.464, -28.272, 0.164, 0.164, 0.044, -20.48)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.980780,3834,1499166775,975477806,,1373284,1499166775,975477806,,0.775545217827,0.0261489260526,0.104096831672,-0.0673633614821,0.997590339425,0.0137046990957,-0.00937408334971,-0.0011313942712,-0.00948945558125,0.00925743036244,-0.010976643972,-0.000735859552192,0.00957140357617,8.67761993408,5.66349935532,3.97320699692,-1.77729928493,3.49173665047,0.2564021945,1373677,1499166775,973522989,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03029612056073692, -1.1320778214594354, 1.9316653071447072, -0.0395000052880494, -0.9664078963678107, 0.6477233876846159, 1.0074418824437454, -0.48397093857784806, 0.4866554049566475, 0.7819467066245896, 0.9433981845495295, -0.5948010505025692, -0.36662140830461387, 1.459199224476, 0.36125247554701495, -12.565987119160338)","(0.0, -0.01727875959150267, -0.010995574285501701, -0.0007853981632501215, 0.01649336142825255, -0.007853981632501214, -0.0023561944897503642, 0.01060287520387664, -0.0007853981632501215, 0.0047123889795007284, 0.014529866020127248, -0.01060287520387664, -0.0200276531628781, -0.007853981632501214, 0.011780972448751823, -0.01060287520387664, 0.0)","(0.0, 0.0, -9.996, -9.824, -0.028, -10.376, 0.164, 0.156, 0.084, 7.952, -15.224, 1.496, -28.244, 0.18, 0.156, 0.056, -20.48)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:55.990594,3835,1499166775,985477475,,1373285,1499166775,985477475,,0.776002092453,0.0258328013303,0.104419776249,-0.0674440380048,0.997598393015,0.0131113142438,-0.00876592432757,0.00411292288052,0.0103667958892,0.0114483407689,0.0210418022389,-0.0126487112195,-0.0154146542103,8.64286899567,5.73740959167,3.96122264862,-1.84820377827,3.45225048065,0.228427752852,1373678,1499166775,983526543,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03029612056073692, -1.132844811853378, 1.9324322975386499, -0.03834951969713534, -0.966791391564782, 0.6477233876846159, 1.0074418824437454, -0.48397093857784806, 0.48627190975967616, 0.7815632114276183, 0.9437816797465008, -0.5951845456995405, -0.36777189389552795, 1.459199224476, 0.36125247554701495, -12.565987119160338)","(0.0, -0.003141592653000486, 0.012566370612001944, -0.012173671530376884, 0.0027488935713754254, 0.00510508806112579, -0.013744467856877126, 0.001570796326500243, -0.012566370612001944, -0.0027488935713754254, -0.012959069693627005, 0.005890486224375911, -0.01060287520387664, 0.018849555918002914, -0.00039269908162506076, 0.012566370612001944, 0.0)","(0.0, 0.0, -9.964, -9.792, 0.0, -10.344, 0.164, 0.156, 0.1, 7.86, -15.224, 1.556, -28.272, 0.172, 0.144, 0.064, -20.48)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:56.000651,3836,1499166775,995477402,,1373286,1499166775,995477402,,0.775242575369,0.0260524621957,0.103851701409,-0.067635129052,0.997571589654,0.0134938392977,-0.00971231865116,-0.00243777261823,0.0168676998579,-0.00401458458299,0.0134248160088,-0.0014299229168,0.00922332753075,8.59982967377,5.51082086563,3.91989398003,-1.74577152729,3.46721744537,0.244590073824,543010,1499166775,996999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2017/07/04/19:12:56.010602,3837,1499166776,5474793,,1373287,1499166776,5474793,,0.775631086151,0.0257844654628,0.104169613944,-0.0671594958139,0.997610352259,0.013324213482,-0.00925486486259,-0.00434503819416,-0.00879765193577,-0.00872477003769,-0.0275030936208,0.0116725424618,0.00118735825853,8.38209438324,5.30069971085,3.99808907509,-1.64144515991,3.39617371559,0.242897808552,543010,1499166775,996999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0
