time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/07/13/01:26:17.455572,498531,1499880381,718505148,,5440907,1499880381,718505148,,0.741843838986,-0.871100361642,0.328821414926,0.0981820096845,0.942497078193,-0.215807211323,0.235556358676,0.000654616189259,0.000926032797323,-0.00380030798142,0.00217240078152,-0.000254283910543,-0.0069691741152,-5.15896511078,3.1911740303,3.51505160332,-0.715480625629,-2.12516307831,0.898691058159,5441252,1499880381,716604284,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07056311624272903, -0.0030679615757708274, 0.7543350524426522, 0.0011504855909140602, -0.5464806556841787, 0.004601942363656241, 1.2559467700811826, -0.0015339807878854137, -0.972160324322381, 1.0837574266410448, 0.5905826033358843, -0.847524385306691, 0.6991117440787773, 0.9529855644738133, -0.839854481367264, -12.565987119160338)","(0.0, 0.0011780972448751821, -0.011388273367126762, 0.001570796326500243, -0.004319689897875668, -0.007461282550876154, 0.009424777959001457, -0.001570796326500243, -0.011388273367126762, -0.005497787142750851, 0.004319689897875668, 0.005890486224375911, 0.006283185306000972, 0.003926990816250607, -0.004319689897875668, 0.007461282550876154, 0.0)","(0.0, 0.0, -0.54, -14.648, 0.592, -23.404, 0.104, 0.0, -0.204, -11.06, -15.18, -0.248, -27.436, 0.684, -2.356, 0.14, -20.48)",553020,1499880377,441315878,robotiq_force_torque_frame_id,6.63000011444,-1.38999998569,16.3999996185,-0.109999999404,-0.0109999999404,-0.0359999984503,0
2017/07/13/01:26:17.464853,498532,1499880381,728507456,,5440908,1499880381,728507456,,0.74098682682,-0.87186985437,0.329336388176,0.0984176641705,0.942454194924,-0.216180084416,0.235287536751,-0.0122013082596,-0.0112604706816,-0.00264845166632,-0.00940736809047,0.019129592079,-0.0219609201431,-5.32252597809,3.51867842674,3.54142355919,-0.824766814709,-2.12999415398,0.864039182663,2151824,1499880381,727000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",553022,1499880377,461751465,robotiq_force_torque_frame_id,6.17000007629,-2.46000003815,16.4599990845,-0.111000001431,-0.01600000076,-0.00999999977648,0
2017/07/13/01:26:17.475108,498533,1499880381,738506881,,5440909,1499880381,738506881,,0.741142864787,-0.87169775495,0.328201032908,0.0985287333467,0.942608999362,-0.215694685642,0.235066300462,-0.00610328438876,-0.00627559471948,-0.011843159443,0.000453374857401,0.016662378445,-0.0131152223319,-5.53444814682,3.52432489395,3.50889992714,-0.81435585022,-2.24169135094,0.940385222435,2151825,1499880381,736000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",553023,1499880377,469938557,robotiq_force_torque_frame_id,6.19000005722,-2.44000005722,16.3799991608,-0.112999998033,-0.0189999993891,-0.0130000002682,0
2017/07/13/01:26:17.485219,498534,1499880381,748509399,,5440910,1499880381,748509399,,0.740831344988,-0.871852695559,0.328490817481,0.0986009930312,0.942598208561,-0.215829857169,0.234955174758,0.00356832806404,-0.00386810503399,0.00665925028291,-0.0173602330627,0.000435155864227,0.0142577604743,-5.2368850708,3.22462129593,3.73367929459,-0.680137515068,-2.0899169445,0.902938902378,5441255,1499880381,746572360,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07094661143970038, -0.002684466378799474, 0.7543350524426522, 0.0015339807878854137, -0.5476311412750927, 0.004985437560627594, 1.2563302652781538, -0.0019174759848567672, -0.9725438195193523, 1.0837574266410448, 0.5894321177449703, -0.8471408901097197, 0.6991117440787773, 0.953752554867756, -0.8402379765642354, -12.565987119160338)","(0.0, -0.008246680714126275, 0.011388273367126762, -0.0019634954081253035, 0.0070685834692510935, -0.007853981632501214, 0.001570796326500243, -0.022383847652628464, -0.00039269908162506076, -0.004319689897875668, -0.01531526418337737, -0.0027488935713754254, 0.003926990816250607, 0.004319689897875668, -0.0007853981632501215, -0.014922565101752308, 0.0)","(0.0, 0.0, -0.444, -14.648, 0.56, -23.404, 0.092, -0.008, -0.184, -11.124, -15.208, -0.28, -27.556, 0.652, -2.336, 0.14, -20.48)",553024,1499880377,482191040,robotiq_force_torque_frame_id,5.90999984741,-2.13000011444,16.2199993134,-0.115000002086,-0.0179999992251,-0.00800000037998,0
2017/07/13/01:26:17.495270,498535,1499880381,758504090,,5440911,1499880381,758504090,,0.741144512377,-0.871565922185,0.327897956173,0.0983865978621,0.942692570382,-0.215814916529,0.234680030916,-0.000297032618264,0.00787307143422,-0.0186201748434,0.0148888598836,0.0187694671561,0.001569589729,-5.2911772728,3.18168997765,3.64776134491,-0.706968188286,-2.13215470314,0.960493564606,5441256,1499880381,756603264,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07094661143970038, -0.002684466378799474, 0.7539515572456809, 0.0019174759848567672, -0.548014636472064, 0.004601942363656241, 1.2555632748842112, -0.0011504855909140602, -0.972160324322381, 1.0837574266410448, 0.5898156129419416, -0.846373899715777, 0.698728248881806, 0.9533690596707847, -0.839854481367264, -12.565987119160338)","(0.0, 0.006283185306000972, -0.009424777959001457, 0.0007853981632501215, -0.0027488935713754254, -0.005497787142750851, -0.003926990816250607, -0.00510508806112579, -0.003141592653000486, 0.014137166938502187, 0.018064157754752792, 0.005497787142750851, 0.008246680714126275, -0.011388273367126762, -0.005497787142750851, 0.0047123889795007284, 0.0)","(0.0, 0.0, -0.54, -14.648, 0.528, -23.372, 0.076, 0.0, -0.176, -11.124, -15.208, -0.28, -27.556, 0.652, -2.356, 0.1, -20.48)",553025,1499880377,490373749,robotiq_force_torque_frame_id,5.76000022888,-2.16000008583,16.0900001526,-0.112999998033,-0.0170000009239,-0.00200000009499,0
2017/07/13/01:26:17.505246,498536,1499880381,768504831,,5440912,1499880381,768504831,,0.741382672241,-0.871262873146,0.328233415968,0.0980814798295,0.942691005247,-0.215656535071,0.234959466337,0.000423703741842,-0.00484556020898,-0.00275181157338,0.00345051321497,-0.0101674262843,-0.0174783081053,-5.39006662369,3.33065772057,3.65154838562,-0.743867754936,-2.17621850967,0.948302507401,5441257,1499880381,766559239,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07094661143970038, -0.0023009711818281204, 0.7543350524426522, 0.0015339807878854137, -0.5472476460781214, 0.004601942363656241, 1.2567137604751253, -0.0019174759848567672, -0.9725438195193523, 1.0837574266410448, 0.590199108138913, -0.8467573949127484, 0.6994952392757486, 0.953752554867756, -0.8406214717612067, -12.565987119160338)","(0.0, 0.009032078877376396, 0.0, 0.003141592653000486, 0.0019634954081253035, 0.008639379795751335, -0.0011780972448751821, 0.009032078877376396, 0.0035342917346255468, -0.00510508806112579, -0.004319689897875668, -0.004319689897875668, 0.011780972448751823, 0.012959069693627005, -0.005890486224375911, 0.014137166938502187, 0.0)","(0.0, 0.0, -0.54, -14.648, 0.528, -23.472, 0.104, 0.0, -0.196, -11.124, -15.208, -0.248, -27.588, 0.676, -2.356, 0.112, -20.48)",553026,1499880377,502719237,robotiq_force_torque_frame_id,5.51999998093,-1.94000005722,15.9200000763,-0.115999996662,-0.0149999996647,-0.0189999993891,0
2017/07/13/01:26:17.515156,498537,1499880381,778507784,,5440913,1499880381,778507784,,0.74094979417,-0.871920031738,0.328607712309,0.0988819364175,0.942464032664,-0.215978330004,0.235238752661,-0.00331639531395,0.00736295925115,-0.00978127882606,0.0230715341758,0.0141921901087,0.00613579478199,-5.28609800339,3.28303456306,3.64820814133,-0.712970018387,-2.15596389771,0.925927519798,2151826,1499880381,777999872,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",553027,1499880377,510928118,robotiq_force_torque_frame_id,5.84999990463,-1.62999999523,15.970000267,-0.119000002742,-0.0170000009239,-0.0329999998212,0
2017/07/13/01:26:17.526024,498538,1499880381,788515964,,5440914,1499880381,788515964,,0.741187419445,-0.870964565463,0.328044695852,0.0980801254812,0.942817998048,-0.215592497172,0.234508820103,-0.00653751210514,0.00625000702706,-0.00354558709752,0.0102497613941,0.0255620624972,0.0163342609619,-5.26071643829,3.21823811531,3.71314907074,-0.735778868198,-2.10876774788,0.906771719456,2151827,1499880381,787000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",553027,1499880377,510928118,robotiq_force_torque_frame_id,5.84999990463,-1.62999999523,15.970000267,-0.119000002742,-0.0170000009239,-0.0329999998212,0
2017/07/13/01:26:17.535198,498539,1499880381,798507482,,5440915,1499880381,798507482,,0.740875702969,-0.871655599892,0.328450013569,0.0986447094502,0.94262029329,-0.215595727074,0.235063154156,0.0110893403626,0.0138618581664,0.00134531258483,0.00620506107084,-0.00735029025086,0.0177641962293,-5.22293758392,3.16812777519,3.6053352356,-0.721234798431,-2.17440986633,0.940824508667,5441260,1499880381,796557323,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07056311624272903, -0.0023009711818281204, 0.7539515572456809, 0.0019174759848567672, -0.5476311412750927, 0.004218447166684887, 1.2563302652781538, -0.0015339807878854137, -0.972160324322381, 1.0841409218380162, 0.5894321177449703, -0.847524385306691, 0.6991117440787773, 0.953752554867756, -0.8402379765642354, -12.565987119160338)","(0.0, -0.013351768775252066, -0.004319689897875668, 0.0007853981632501215, 0.011388273367126762, -0.004319689897875668, 0.018456856836377853, 0.006283185306000972, -0.003926990816250607, 0.0023561944897503642, 0.005497787142750851, 0.01727875959150267, -0.006675884387626033, 0.0047123889795007284, 0.00039269908162506076, -0.0019634954081253035, 0.0)","(0.0, 0.0, -0.54, -14.676, 0.592, -23.436, 0.092, 0.008, -0.176, -11.06, -15.24, -0.28, -27.556, 0.668, -2.404, 0.14, -20.48)",553029,1499880377,531416333,robotiq_force_torque_frame_id,6.07000017166,-1.33000004292,16.4500007629,-0.112999998033,-0.0149999996647,-0.0120000001043,0
2017/07/13/01:26:17.545273,498540,1499880381,808510037,,5440916,1499880381,808510037,,0.741330998398,-0.871235909681,0.328370364898,0.0983031600406,0.9426295825,-0.215814166624,0.234968517905,-0.0204921764628,-0.018577118362,0.0158373661184,-0.012683228973,-0.0129414975066,-0.0353771306966,-5.32729578018,3.30880284309,3.55209946632,-0.784987509251,-2.18714809418,0.922851324081,5441261,1499880381,806595833,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07056311624272903, -0.002684466378799474, 0.7539515572456809, 0.0023009711818281204, -0.5472476460781214, 0.004985437560627594, 1.2563302652781538, -0.0019174759848567672, -0.9725438195193523, 1.0841409218380162, 0.5905826033358843, -0.8471408901097197, 0.698728248881806, 0.9533690596707847, -0.839854481367264, -12.565987119160338)","(0.0, 0.0011780972448751821, 0.00510508806112579, 0.012173671530376884, 0.009424777959001457, 0.006675884387626033, 0.006283185306000972, -0.007461282550876154, -0.00039269908162506076, -0.01767145867312773, 0.01610066234662749, -0.01021017612225158, -0.024347343060753767, -0.007461282550876154, -0.006283185306000972, 0.0027488935713754254, 0.0)","(0.0, 0.0, -0.444, -14.676, 0.528, -23.436, 0.084, -0.008, -0.204, -11.124, -15.208, -0.248, -27.524, 0.676, -2.392, 0.12, -20.48)",553030,1499880377,539612363,robotiq_force_torque_frame_id,6.59000015259,-1.84000003338,16.4899997711,-0.109999999404,-0.01600000076,-0.0140000004321,0
