time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/07/11/23:47:45.072000,3646,1499788068,649461216,,5828086,1499788068,649461216,,0.741031412569,-0.872006075373,0.328701536826,0.0976079127563,0.942630165156,-0.216249440207,0.234855799832,0.0140841534665,0.0159056272079,-0.0180908773449,0.0138331814509,0.0169136243524,0.0346165633569,-5.53796005249,3.01633214951,3.59849643707,-0.629319965839,-2.20169448853,1.20366811752,5828438,1499788068,647556169,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, -0.03681553890924993, 1.5312963215066142, -0.05483981316690354, -0.05177185159113271, 0.011888351106111956, -0.11428156869746332, -0.0019174759848567672, -0.971009838731467, 1.0829904362471021, 0.5886651273510275, -0.847524385306691, 0.6975777632908919, 0.9533690596707847, -0.8413884621551494, -12.565987119160338)","(0.0, -0.007853981632501214, 0.010995574285501701, 0.008639379795751335, 0.0200276531628781, -0.009817477040626518, -0.0023561944897503642, 0.003926990816250607, 0.007461282550876154, 0.019634954081253035, -0.0023561944897503642, 0.006283185306000972, 0.018064157754752792, 0.006283185306000972, 0.0023561944897503642, -0.014922565101752308, 0.0)","(0.0, 0.0, -1.148, -1.676, 0.592, -3.92, 0.12, -0.24, -0.26, -10.936, -15.208, -0.34, -27.588, 0.56, -2.328, 0.008, -20.48)",38839,1499788065,67270197,robotiq_force_torque_frame_id,8.52999973297,-1.86000001431,7.51999998093,-0.054999999702,-0.0170000009239,0.0130000002682,0
2017/07/11/23:47:45.081647,3647,1499788068,659466709,,5828087,1499788068,659466709,,0.74123079795,-0.871908023046,0.329494288975,0.0979175086465,0.942471334804,-0.215789356629,0.235785703846,-0.00566296693184,-0.00406810193613,-0.0152111711138,0.0134754721363,0.0146682257434,-0.000531517561903,-5.5703625679,3.1175122261,3.63880372047,-0.62681388855,-2.21609210968,1.22648477554,2041952,1499788068,660000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",38839,1499788065,67270197,robotiq_force_torque_frame_id,8.52999973297,-1.86000001431,7.51999998093,-0.054999999702,-0.0170000009239,0.0130000002682,0
2017/07/11/23:47:45.091496,3648,1499788068,669471502,,5828088,1499788068,669471502,,0.741052277255,-0.871692845396,0.329090098242,0.0984496685885,0.942527630973,-0.215528208428,0.235577840592,0.0033495119195,0.000795160633949,0.0042509098396,-0.0258267457021,0.0158532679581,0.0139056998578,-5.46551132202,2.87808728218,3.72223472595,-0.519110560417,-2.20031476021,1.27308499813,2041952,1499788068,660000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",38841,1499788065,87759864,robotiq_force_torque_frame_id,7.98999977112,-1.84000003338,7.61999988556,-0.0489999987185,-0.0260000005364,0.0149999996647,0
2017/07/11/23:47:45.101635,3649,1499788068,679466888,,5828089,1499788068,679466888,,0.740648311807,-0.87204076657,0.328814371731,0.0984023055974,0.942557423149,-0.21587390527,0.235161534573,0.00751784716517,0.000886665706161,0.00389393603163,0.00603172660226,-0.0236721018469,-0.00141086523018,-5.2051448822,2.67614984512,3.81619620323,-0.457927465439,-2.09835910797,1.21408390999,5828441,1499788068,677558906,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, -0.03681553890924993, 1.5316798167035857, -0.05483981316690354, -0.05177185159113271, 0.011888351106111956, -0.11504855909140603, -0.0019174759848567672, -0.9713933339284383, 1.0841409218380162, 0.5886651273510275, -0.8482913757006338, 0.6983447536848346, 0.9533690596707847, -0.8410049669581781, -12.565987119160338)","(0.0, 0.006675884387626033, 0.001570796326500243, 0.0047123889795007284, -0.012566370612001944, 0.0007853981632501215, -0.00039269908162506076, -0.009817477040626518, -0.012173671530376884, 0.0070685834692510935, -0.006283185306000972, -0.005497787142750851, -0.001570796326500243, 0.015707963265002428, -0.00510508806112579, 0.005497787142750851, 0.0)","(0.0, 0.0, -1.212, -1.74, 0.684, -3.952, 0.112, -0.24, -0.268, -10.872, -15.3, -0.372, -27.616, 0.568, -2.328, 0.036, -20.48)",38842,1499788065,95944671,robotiq_force_torque_frame_id,8.46000003815,-2.28999996185,7.21999979019,-0.0359999984503,-0.0379999987781,0.0230000000447,0
2017/07/11/23:47:45.111945,3650,1499788068,689471347,,5828090,1499788068,689471347,,0.741070453021,-0.872322078232,0.329520332972,0.0980801986616,0.942378733681,-0.216156083287,0.235752294992,0.00409919026188,-0.00122155579405,0.00463557738621,0.00907477113924,-0.0296238357126,-0.0198800710121,-5.29346990585,2.80275201797,3.7753674984,-0.534820437431,-2.09574627876,1.19608461857,5828442,1499788068,687557933,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.05560680356084625, -0.03681553890924993, 1.5312963215066142, -0.054072822772960834, -0.05138835639416136, 0.011504855909140603, -0.11466506389443468, -0.0015339807878854137, -0.9706263435344955, 1.0829904362471021, 0.5878981369570848, -0.8486748708976052, 0.6983447536848346, 0.9529855644738133, -0.8413884621551494, -12.565987119160338)","(0.0, -0.007461282550876154, 0.00510508806112579, -0.0047123889795007284, 0.02670353755050413, -0.01060287520387664, -0.003926990816250607, 0.014922565101752308, 0.008246680714126275, -0.003926990816250607, -0.00039269908162506076, -0.0007853981632501215, -0.0011780972448751821, 0.018849555918002914, -0.0070685834692510935, 0.0200276531628781, 0.0)","(0.0, 0.0, -1.18, -1.676, 0.496, -3.952, 0.112, -0.252, -0.288, -10.936, -15.3, -0.34, -27.588, 0.576, -2.328, 0.0, -20.48)",38843,1499788065,108202081,robotiq_force_torque_frame_id,8.80000019073,-2.29999995232,7.13999986649,-0.0280000008643,-0.0410000011325,0.0109999999404,0
2017/07/11/23:47:45.121769,3651,1499788068,699461766,,5828091,1499788068,699461766,,0.741742534095,-0.8712348967,0.3291192803,0.0973623467789,0.942588824262,-0.21566925242,0.235655798499,0.00675927932633,-0.0025349730374,0.0237852560864,-0.0267361863072,-0.0162985086511,0.0145706708824,-5.3685426712,2.90699529648,3.77531599998,-0.556667029858,-2.10422301292,1.15832781792,5828443,1499788068,697564641,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, -0.03719903410622128, 1.530912826309643, -0.05445631796993219, -0.051004861197190006, 0.011504855909140603, -0.11466506389443468, -0.0011504855909140602, -0.9702428483375242, 1.0833739314440736, 0.5890486225479988, -0.8486748708976052, 0.6983447536848346, 0.9533690596707847, -0.8417719573521208, -12.565987119160338)","(0.0, 0.00039269908162506076, -0.0027488935713754254, 0.001570796326500243, 0.0200276531628781, 0.013744467856877126, -0.0011780972448751821, 0.003926990816250607, -0.009817477040626518, -0.019634954081253035, -0.021991148571003403, 0.007853981632501214, -0.01021017612225158, 0.007853981632501214, 0.0047123889795007284, -0.010995574285501701, 0.0)","(0.0, 0.0, -1.18, -1.708, 0.592, -3.92, 0.112, -0.26, -0.268, -10.968, -15.268, -0.34, -27.588, 0.584, -2.308, 0.016, -20.48)",38844,1499788065,116381959,robotiq_force_torque_frame_id,8.72999954224,-2.06999993324,6.90000009537,-0.0260000005364,-0.0419999994338,0.0140000004321,0
2017/07/11/23:47:45.131292,3652,1499788068,709465816,,5828092,1499788068,709465816,,0.740571403642,-0.872590186967,0.329169615354,0.0982465889867,0.942412310198,-0.216468046359,0.235262045908,0.00426448884795,0.0101852677035,-0.0114775267777,0.00122067290668,0.0142407414426,0.0117409902882,-5.43588638306,3.03944420815,3.7316069603,-0.634030103683,-2.13337802887,1.15128719807,2041954,1499788068,711000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",38845,1499788065,128641418,robotiq_force_torque_frame_id,8.73999977112,-1.90999996662,6.86999988556,-0.0260000005364,-0.0430000014603,0.019999999553,0
2017/07/11/23:47:45.141240,3653,1499788068,719470074,,5828093,1499788068,719470074,,0.741241567979,-0.871635385018,0.329071896987,0.0983938503908,0.942463595169,-0.215681041839,0.23571743715,-0.00530182296523,-0.0135026346995,0.00689195423885,-0.0131521792541,0.001001487977,0.00113367752947,-5.41521835327,2.72942519188,3.65557050705,-0.54410636425,-2.16737747192,1.22244000435,2041954,1499788068,711000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",38846,1499788065,136825797,robotiq_force_torque_frame_id,8.86999988556,-1.92999994755,7.09000015259,-0.0209999997169,-0.0480000004172,0.0109999999404,0
2017/07/11/23:47:45.151373,3654,1499788068,729467003,,5828094,1499788068,729467003,,0.740851255327,-0.871672733913,0.328348938257,0.0981372107967,0.942708726807,-0.215489282063,0.23501853879,-0.0228576992913,-0.00425859248753,-0.0215583519379,0.0263149382877,0.0316556943559,-0.0317177546274,-5.34334802628,2.88869667053,3.72930073738,-0.581424772739,-2.12682008743,1.16457772255,5828446,1499788068,727584275,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, -0.03719903410622128, 1.532063311900557, -0.05483981316690354, -0.05253884198507542, 0.01112136071216925, -0.11466506389443468, -0.0015339807878854137, -0.971009838731467, 1.0841409218380162, 0.5886651273510275, -0.8479078805036625, 0.698728248881806, 0.953752554867756, -0.8413884621551494, -12.565987119160338)","(0.0, 0.00510508806112579, 0.005890486224375911, 0.009424777959001457, -0.007461282550876154, 0.005890486224375911, -0.005497787142750851, -0.0011780972448751821, 0.0035342917346255468, -0.01060287520387664, 0.029845130203504617, -0.0035342917346255468, 0.009424777959001457, -0.005497787142750851, 0.012173671530376884, 0.006675884387626033, 0.0)","(0.0, 0.0, -1.212, -1.74, 0.56, -3.952, 0.112, -0.26, -0.268, -10.968, -15.268, -0.34, -27.588, 0.576, -2.336, 0.016, -20.48)",38847,1499788065,149078560,robotiq_force_torque_frame_id,8.26000022888,-2.67000007629,7.09000015259,-0.0189999993891,-0.0500000007451,0.0149999996647,0
2017/07/11/23:47:45.161239,3655,1499788068,739466062,,5828095,1499788068,739466062,,0.741482396794,-0.871621951184,0.329149306942,0.0983760389795,0.942463334027,-0.215397388304,0.235985135297,0.00710366850345,0.00445688686484,0.00501028694222,-0.00108857586184,-0.0119883082606,0.011065632839,-5.32535839081,2.89063549042,3.77614808083,-0.54433131218,-2.09462809563,1.15234935284,2041955,1499788068,739000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",38848,1499788065,157260149,robotiq_force_torque_frame_id,7.96999979019,-3.1099998951,7.13999986649,-0.0189999993891,-0.0500000007451,0.0179999992251,0
