time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0.683802,0.839269938365,-0.677011590541,-0.721904563046,0.716319940712,0.748207647094,1.04498373562,-0.651981918494
0.693775,0.839901035589,-0.67656633123,-0.721419452401,0.71813558306,0.748395534136,1.04468317882,-0.651250308329
0.703748,0.84056454794,-0.676513904226,-0.721151159309,0.719987870979,0.748659199227,1.04421530318,-0.650595950635
0.713721,0.841227882003,-0.676711722018,-0.720993672676,0.721816352298,0.749040006078,1.04384967381,-0.649976476779
0.723694,0.841917531688,-0.677024412434,-0.720911773992,0.723800698672,0.749447310683,1.04364142092,-0.6495115693
0.733667,0.842703327549,-0.677335998129,-0.720927351379,0.726261015209,0.749708556641,1.04346965727,-0.6494050792
0.743640,0.84365788085,-0.677647522626,-0.721094815706,0.729061087927,0.749864221671,1.04311401069,-0.649401494183
0.753613,0.84468802738,-0.678174954952,-0.721341673702,0.7317882499,0.750041867667,1.04297338888,-0.649333986609
0.763585,0.845642040097,-0.678963703805,-0.721602118368,0.734582842278,0.750234297033,1.04298962582,-0.649331209778
0.773558,0.84643825222,-0.6799839954,-0.721813520758,0.737461709705,0.750474107061,1.04300253617,-0.649411297917
0.783531,0.847072344602,-0.681174981256,-0.721935081192,0.740413398474,0.750788845654,1.04287713715,-0.649568041764
0.793504,0.847789484944,-0.682548694723,-0.722035893701,0.743583687637,0.751093633266,1.04288293425,-0.649944459413
0.803477,0.848579080746,-0.683963914021,-0.722227206094,0.747150234491,0.751299286757,1.04305332997,-0.650530371023
0.813450,0.849216859597,-0.685361833197,-0.722619808686,0.75077418843,0.751372100927,1.04332567966,-0.651136082567
0.823423,0.849793017428,-0.686868683841,-0.723065907253,0.754276941186,0.751344666668,1.04374359755,-0.651742984651
0.833396,0.850477754616,-0.688557356647,-0.723412710646,0.757627512669,0.751318575801,1.04431707307,-0.652377817765
0.843369,0.85147957409,-0.69024099833,-0.723663320559,0.761125635891,0.751548258251,1.04491279037,-0.653099663261
0.853342,0.852530749902,-0.691897601465,-0.724198014094,0.765074307554,0.752032655014,1.04518691523,-0.653841231915
0.863315,0.853389558393,-0.693822990086,-0.724991506238,0.76896252051,0.752500345098,1.04536900602,-0.65449010342
0.873288,0.85409205444,-0.696033384801,-0.725781438102,0.772790402408,0.752875032506,1.04563397967,-0.654958438033
0.883261,0.854778263341,-0.698415761651,-0.726407094207,0.776688456688,0.753111307185,1.04602913965,-0.655279484973
0.893234,0.855699890212,-0.700711011928,-0.726911990007,0.780912473223,0.753181422929,1.04640774534,-0.65566591641
0.903207,0.856580662639,-0.7028670858,-0.727572385552,0.785179425843,0.753230004901,1.04664538017,-0.656169057682
0.913179,0.857332358929,-0.705064914059,-0.728312872857,0.789244933287,0.753467169729,1.0468603321,-0.656664602844
0.923152,0.858055552373,-0.70726112611,-0.729041384812,0.793232549285,0.753732147944,1.04713042889,-0.657241061054
0.933125,0.85880707543,-0.709536555354,-0.729697856409,0.79732854897,0.75387042903,1.04743237298,-0.657908360523
0.943098,0.859595029778,-0.712077615174,-0.730266864757,0.801742635057,0.753758876656,1.04765618742,-0.658594612629
0.953071,0.860374966871,-0.714962362103,-0.730993770584,0.80634387366,0.753481803084,1.04775704154,-0.659084720441
0.963044,0.861112080138,-0.717799911203,-0.731736241143,0.810733632758,0.753310485127,1.04806954624,-0.659618699712
0.973017,0.861733544379,-0.720469633088,-0.732419345722,0.815088305727,0.753217943093,1.04839413964,-0.660187573607
0.982990,0.862290703735,-0.722983240944,-0.733090662024,0.819515893155,0.753215649074,1.04870424942,-0.660784416364
0.992963,0.862899878776,-0.725447074945,-0.73386080998,0.824059153349,0.753315272018,1.04908776947,-0.661417366913
1.002936,0.863688141814,-0.728142620687,-0.73486205029,0.828543938498,0.753417461422,1.04985935028,-0.662214735868
1.012909,0.864334521417,-0.730877964317,-0.735962707941,0.832961378652,0.753413776114,1.05064335949,-0.663147200553
1.022882,0.864801752188,-0.7336213473,-0.737086244772,0.837406549857,0.753399759046,1.05140605473,-0.664167344222
1.032855,0.865285160337,-0.736446489088,-0.738119936807,0.841850532455,0.753434155704,1.05201014617,-0.665236236046
1.042828,0.865986481008,-0.739410096783,-0.738991876227,0.846265126256,0.753523556996,1.05229647265,-0.666284275553
1.052801,0.866912700139,-0.742422355827,-0.739798548092,0.850743441302,0.753523461118,1.05208519941,-0.667128768052
1.062773,0.867670006259,-0.74534707645,-0.740779168628,0.855296978268,0.753232050739,1.05195331191,-0.667761034988
1.072746,0.868335423178,-0.748210632922,-0.741789670628,0.859810150349,0.752787031988,1.0520966528,-0.668318316269
1.082719,0.869061514104,-0.750950905707,-0.742853279799,0.864235999266,0.75237258395,1.0525090361,-0.668931422378
1.092692,0.869913864125,-0.753591750357,-0.743972109285,0.868595940045,0.752153893462,1.05315603962,-0.669659955125
1.102665,0.870773902299,-0.756335370786,-0.745071722881,0.873021009913,0.752248265372,1.05402091151,-0.670429508299
1.112638,0.871535657721,-0.759508638608,-0.745921899896,0.877544316891,0.752267087791,1.05474780463,-0.671109976565
1.122611,0.872243849593,-0.762648602215,-0.746918554044,0.882077335337,0.751955440756,1.05541539321,-0.671756104183
1.132584,0.873005230818,-0.765746214299,-0.748070474385,0.88669584719,0.751384010964,1.055946309,-0.672421752901
1.142557,0.873835164776,-0.768831109602,-0.749267971491,0.891343348184,0.750788296653,1.0562886654,-0.67307732949
1.152530,0.874647103209,-0.771947299758,-0.750304298908,0.895822015249,0.750541576511,1.05643381383,-0.673612391068
