time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/07/11/23:50:59.501701,10957,1499788263,79163334,,5847529,1499788263,79163334,,0.739023698399,-0.874181200572,0.331164835654,0.0998478406719,0.941994796467,-0.217028734085,0.23574295477,0.00813681285599,0.0152127915322,-0.00940658218558,0.0130370381413,0.00302635635563,0.0169216280826,-5.61675405502,3.72973132133,3.91635656357,-0.705905079842,-2.19164085388,1.01123428345,5847881,1499788263,77230153,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, -0.03719903410622128, 1.5312963215066142, -0.05483981316690354, -0.05253884198507542, 0.011888351106111956, -0.11504855909140603, -0.0015339807878854137, -0.9740778003072377, 1.0829904362471021, 0.5871311465631421, -0.8498253564885192, 0.698728248881806, 0.9541360500647273, -0.8406214717612067, -12.565987119160338)","(0.0, 0.006675884387626033, 0.001570796326500243, 0.003141592653000486, -0.005890486224375911, 0.0035342917346255468, 0.006675884387626033, -0.0070685834692510935, -0.012173671530376884, 0.009817477040626518, 0.019634954081253035, 0.01688606050987761, -0.003141592653000486, 0.00039269908162506076, -0.005890486224375911, -0.00510508806112579, 0.0)","(0.0, 0.0, -1.496, -1.708, 0.34, -3.984, 0.12, -0.252, -0.26, -10.904, -15.268, -0.124, -27.736, 0.608, -2.288, 0.14, -20.48)",58258,1499788259,494217053,robotiq_force_torque_frame_id,7.98000001907,0.819999992847,7.63000011444,-0.0260000005364,-0.0509999990463,0.0250000003725,0
2017/07/11/23:50:59.511897,10958,1499788263,89165517,,5847530,1499788263,89165517,,0.739401984493,-0.874393039627,0.331428561556,0.0996184531442,0.941840744016,-0.217309714509,0.236196241891,-0.00424580478812,0.00891387215433,-0.0196587079511,0.0257617996812,0.0357395914702,-0.00764734549238,-5.64920425415,3.61222481728,3.93587398529,-0.67125338316,-2.20028376579,1.0505875349,5847882,1499788263,87261853,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, -0.03719903410622128, 1.5312963215066142, -0.054072822772960834, -0.05177185159113271, 0.011504855909140603, -0.11428156869746332, -0.0015339807878854137, -0.9744612955042091, 1.0826069410501307, 0.5871311465631421, -0.8494418612915479, 0.69987873447272, 0.9533690596707847, -0.8413884621551494, -12.565987119160338)","(0.0, -0.01060287520387664, -0.007461282550876154, 0.023169245815878585, 0.007461282550876154, 0.024347343060753767, 0.02081305132612822, -0.021991148571003403, -0.008246680714126275, -0.001570796326500243, -0.0047123889795007284, 0.005890486224375911, 0.021598449489378342, -0.013744467856877126, 0.028667032958629435, 0.022776546734253524, 0.0)","(0.0, 0.0, -1.336, -1.708, 0.464, -3.92, 0.12, -0.252, -0.252, -10.936, -15.268, -0.184, -27.768, 0.608, -2.296, 0.128, -20.48)",58259,1499788259,502399075,robotiq_force_torque_frame_id,8.17000007629,0.0500000007451,7.5,-0.0240000002086,-0.0529999993742,0.0359999984503,0
2017/07/11/23:50:59.521277,10959,1499788263,99164826,,5847531,1499788263,99164826,,0.738624104113,-0.874557602479,0.33079867343,0.0997936382713,0.942005529573,-0.217356828367,0.235420519873,0.024662388974,0.0214659126805,0.00206203758511,0.0214316643095,-0.0249243482815,0.0283277788877,-5.59296035767,3.64908051491,3.77221345901,-0.696393966675,-2.2589468956,1.10136735439,2049647,1499788263,104000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",58260,1499788259,510586681,robotiq_force_torque_frame_id,8.01000022888,-0.740000009537,7.57999992371,-0.0209999997169,-0.0529999993742,0.0509999990463,0
2017/07/11/23:50:59.531422,10960,1499788263,109161544,,5847532,1499788263,109161544,,0.73874194063,-0.874231578664,0.330681943692,0.0991515292395,0.942178311115,-0.217208746702,0.235136906228,-0.0160298703794,-0.0121560991267,-0.00223305238378,-0.00968932160638,0.0101748776872,-0.00951438483778,-5.3318734169,3.20452427864,3.88419556618,-0.561990201473,-2.17262840271,1.08407783508,2049647,1499788263,104000000,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",58261,1499788259,522833551,robotiq_force_torque_frame_id,7.86000013351,-1.17999994755,7.76000022888,-0.0209999997169,-0.0520000010729,0.0560000017285,0
2017/07/11/23:50:59.541329,10961,1499788263,119158971,,5847533,1499788263,119158971,,0.738849785495,-0.874649812327,0.331445982819,0.0995451770935,0.941890946512,-0.21767977184,0.235685637086,-0.0172079203839,-0.00610080430905,-0.00611995132268,0.0358058988126,-0.0116225487516,-0.0299811589388,-5.32204246521,3.49765086174,3.91874790192,-0.673765897751,-2.12002897263,0.987548589706,2049648,1499788263,120000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",58262,1499788259,531038487,robotiq_force_torque_frame_id,8.44999980927,-0.660000026226,7.65999984741,-0.0209999997169,-0.0520000010729,0.0340000018477,0
2017/07/11/23:50:59.551470,10962,1499788263,129167850,,5847534,1499788263,129167850,,0.738963786528,-0.874476401993,0.330415909379,0.0997014929324,0.94202654231,-0.217370540565,0.235362813512,-0.000224250671547,0.00728072459707,-0.00980133853138,0.00609985400418,0.0176870448226,-0.00343779071836,-5.13526105881,3.4328546524,4.05229282379,-0.68815022707,-1.98076784611,0.883825719357,5847886,1499788263,127251121,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.0559902987578176, -0.03681553890924993, 1.5324468070975283, -0.054072822772960834, -0.05138835639416136, 0.011888351106111956, -0.11466506389443468, -0.0015339807878854137, -0.9740778003072377, 1.0833739314440736, 0.5871311465631421, -0.8486748708976052, 0.698728248881806, 0.9529855644738133, -0.8410049669581781, -12.565987119160338)","(0.0, -0.0011780972448751821, -0.007461282550876154, -0.0047123889795007284, 0.0023561944897503642, 0.011780972448751823, 0.007853981632501214, -0.021991148571003403, -0.0023561944897503642, 0.009424777959001457, 0.009817477040626518, 0.01060287520387664, 0.001570796326500243, -0.02631083846887907, -0.0011780972448751821, 0.018849555918002914, 0.0)","(0.0, 0.0, -1.368, -1.648, 0.308, -4.02, 0.12, -0.232, -0.26, -11.092, -15.36, -0.124, -27.648, 0.608, -2.336, 0.12, -20.48)",58263,1499788259,543304573,robotiq_force_torque_frame_id,8.93999958038,-0.419999986887,7.48000001907,-0.0170000009239,-0.0540000014007,0.0209999997169,0
2017/07/11/23:50:59.562253,10963,1499788263,139164922,,5847535,1499788263,139164922,,0.738936816995,-0.874421245592,0.331450439514,0.0995615138735,0.94199388407,-0.217278355662,0.235637737831,-0.00219670237764,-0.00781043866419,0.00525889295579,-0.023270757413,0.0155332755847,-0.00288959965221,-5.25973892212,3.58134102821,3.84945225716,-0.736018359661,-2.07812905312,0.902602791786,5847887,1499788263,137260123,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, -0.03796602450016399, 1.5328303022944998, -0.05330583237901813, -0.05177185159113271, 0.011888351106111956, -0.11504855909140603, -0.0015339807878854137, -0.9740778003072377, 1.0822234458531594, 0.5867476513661708, -0.8498253564885192, 0.6983447536848346, 0.9545195452616987, -0.8410049669581781, -12.565987119160338)","(0.0, 0.012959069693627005, -0.0047123889795007284, 0.01727875959150267, -0.005497787142750851, -0.0047123889795007284, -0.003141592653000486, -0.03730641275438077, 0.003926990816250607, -0.014137166938502187, -0.021991148571003403, 0.0011780972448751821, 0.012173671530376884, -0.014137166938502187, 0.0047123889795007284, 0.0070685834692510935, 0.0)","(0.0, 0.0, -1.276, -1.676, 0.34, -4.02, 0.112, -0.212, -0.26, -10.968, -15.3, -0.092, -27.588, 0.624, -2.328, 0.14, -20.48)",58264,1499788259,551505793,robotiq_force_torque_frame_id,8.69999980927,-0.899999976158,7.36000013351,-0.0170000009239,-0.0579999983311,0.0370000004768,0
2017/07/11/23:50:59.571133,10964,1499788263,149165715,,5847536,1499788263,149165715,,0.739146625645,-0.874310620609,0.330264230624,0.0990632569042,0.942142350008,-0.217326548052,0.235209342852,-0.00057335994655,-0.0022848133155,-0.00796330398453,-0.015539231603,0.033906962548,0.0209410851421,-4.96269512177,2.90398478508,4.06161117554,-0.449561059475,-1.99667870998,1.03563070297,2049649,1499788263,153999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",58265,1499788259,559691461,robotiq_force_torque_frame_id,8.57999992371,-1.29999995232,7.38000011444,-0.0209999997169,-0.0570000000298,0.0469999983907,0
2017/07/11/23:50:59.581743,10965,1499788263,159165668,,5847537,1499788263,159165668,,0.739023586014,-0.873975792218,0.330577556644,0.0992854281444,0.94217891841,-0.216897801529,0.235364893633,-0.0134439835418,-0.00451199585832,-0.00275102380548,-0.00457191117052,0.010716820257,-0.0131945742552,-5.16988611221,3.13024973869,4.01486825943,-0.533256649971,-2.05192065239,1.01415431499,2049649,1499788263,153999872,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",58266,1499788259,571946469,robotiq_force_torque_frame_id,9.01000022888,-0.959999978542,7.32999992371,-0.0230000000447,-0.054999999702,0.0370000004768,0
2017/07/11/23:50:59.591614,10966,1499788263,169167754,,5847538,1499788263,169167754,,0.739255491914,-0.874075053163,0.330251944159,0.09974339457,0.942052819567,-0.21700339356,0.235578580455,-0.000858481316614,-0.00463338358386,-0.00108645190065,0.000694346927774,-0.019466109905,-0.0187037335269,-5.30094671249,3.54502153397,3.96915030479,-0.680384933949,-2.07228326797,0.921642303467,2049650,1499788263,171000064,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",58267,1499788259,580143978,robotiq_force_torque_frame_id,9.18000030518,-0.579999983311,7.23999977112,-0.0219999998808,-0.0540000014007,0.0299999993294,0
2017/07/11/23:50:59.601849,10967,1499788263,179164031,,5847539,1499788263,179164031,,0.739277296151,-0.874733119669,0.331301785498,0.0993082499653,0.941821552761,-0.217858941652,0.235897256844,0.0115568726019,-0.00241926416415,0.00598130104866,-0.00761974854759,-0.0283305872724,-0.0151731118895,-5.29822397232,3.20501565933,3.97078037262,-0.562571108341,-2.08528470993,1.03132641315,5847891,1499788263,177236777,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.056373793954788955, -0.037582529303192634, 1.5328303022944998, -0.054072822772960834, -0.052155346788104066, 0.01112136071216925, -0.11543205428837738, -0.0011504855909140602, -0.9744612955042091, 1.0826069410501307, 0.5871311465631421, -0.8490583660945765, 0.6991117440787773, 0.952602069276842, -0.8417719573521208, -12.565987119160338)","(0.0, 0.018064157754752792, 0.007853981632501214, 0.005497787142750851, 0.019634954081253035, -0.01060287520387664, -0.007853981632501214, -0.0070685834692510935, 0.0035342917346255468, 0.009817477040626518, -0.014137166938502187, -0.001570796326500243, 0.003926990816250607, -0.0011780972448751821, -0.02042035224450316, 0.0329867228565051, 0.0)","(0.0, 0.0, -1.368, -1.676, 0.372, -3.92, 0.112, -0.28, -0.268, -11.0, -15.3, -0.248, -27.676, 0.636, -2.308, 0.12, -20.48)",58268,1499788259,592409497,robotiq_force_torque_frame_id,8.67000007629,-1.02999997139,7.34000015259,-0.0250000003725,-0.0560000017285,0.0379999987781,0
