time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/07/13/01:25:39.705251,495407,1499880343,968083306,,5437132,1499880343,968083306,,0.740914455139,-0.871999614362,0.329411956809,0.0985617629451,0.942361089639,-0.216229185698,0.235554865947,0.00105472276349,-0.00681044613719,0.00042339774823,-0.0256824785682,0.00374769980173,0.00572055385398,-5.5722079277,2.63010144234,3.79534244537,-0.467649668455,-2.24803924561,1.20119798183,5437477,1499880343,966169445,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07017962104575767, -0.0030679615757708274, 0.7531845668517382, 0.0015339807878854137, -0.5464806556841787, 0.004985437560627594, 1.2567137604751253, -0.0019174759848567672, -0.9729273147163237, 1.0841409218380162, 0.5898156129419416, -0.8482913757006338, 0.6991117440787773, 0.9529855644738133, -0.8406214717612067, -12.565987119160338)","(0.0, -0.003926990816250607, 0.0047123889795007284, 0.003141592653000486, -0.001570796326500243, -0.001570796326500243, 0.0200276531628781, -0.0027488935713754254, -0.009817477040626518, 0.004319689897875668, 0.0035342917346255468, 0.0, 0.0027488935713754254, -0.010995574285501701, -0.02591813938725401, -0.009817477040626518, 0.0)","(0.0, 0.0, -0.476, -14.648, 0.216, -23.472, 0.076, -0.016, -0.184, -11.124, -15.208, -0.62, -27.708, 0.636, -2.364, 0.092, -20.48)",549250,1499880339,692540402,robotiq_force_torque_frame_id,2.59999990463,-1.97000002861,16.0300006866,-0.115999996662,-0.00200000009499,-0.0359999984503,0
2017/07/13/01:25:39.715873,495408,1499880343,978084117,,5437133,1499880343,978084117,,0.741123259604,-0.872116739162,0.329694711698,0.0986354909008,0.942242087782,-0.216427888454,0.235817423119,0.0143333083664,0.0180241876614,-0.0105854504762,0.0085501264689,0.00694666978743,0.0245408843915,-5.46656131744,2.84638834,3.75614976883,-0.588899254799,-2.17368125916,1.05812251568,5437477,1499880343,966169445,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07017962104575767, -0.0030679615757708274, 0.7531845668517382, 0.0015339807878854137, -0.5464806556841787, 0.004985437560627594, 1.2567137604751253, -0.0019174759848567672, -0.9729273147163237, 1.0841409218380162, 0.5898156129419416, -0.8482913757006338, 0.6991117440787773, 0.9529855644738133, -0.8406214717612067, -12.565987119160338)","(0.0, -0.003926990816250607, 0.0047123889795007284, 0.003141592653000486, -0.001570796326500243, -0.001570796326500243, 0.0200276531628781, -0.0027488935713754254, -0.009817477040626518, 0.004319689897875668, 0.0035342917346255468, 0.0, 0.0027488935713754254, -0.010995574285501701, -0.02591813938725401, -0.009817477040626518, 0.0)","(0.0, 0.0, -0.476, -14.648, 0.216, -23.472, 0.076, -0.016, -0.184, -11.124, -15.208, -0.62, -27.708, 0.636, -2.364, 0.092, -20.48)",549251,1499880339,704803861,robotiq_force_torque_frame_id,3.3900001049,-2.0,15.9499998093,-0.116999998689,-0.00200000009499,-0.0469999983907,0
2017/07/13/01:25:39.725211,495409,1499880343,988086694,,5437134,1499880343,988086694,,0.740984375156,-0.87221264934,0.330167871084,0.0985679495176,0.94220160485,-0.216334983411,0.236092503265,-0.000924081817643,0.00106185366578,0.00344201687474,0.00188667275164,0.00207336494476,0.000697822703095,-5.694668293,2.81665635109,3.65725421906,-0.581697821617,-2.29682683945,1.16812860966,5437477,1499880343,966169445,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07017962104575767, -0.0030679615757708274, 0.7531845668517382, 0.0015339807878854137, -0.5464806556841787, 0.004985437560627594, 1.2567137604751253, -0.0019174759848567672, -0.9729273147163237, 1.0841409218380162, 0.5898156129419416, -0.8482913757006338, 0.6991117440787773, 0.9529855644738133, -0.8406214717612067, -12.565987119160338)","(0.0, -0.003926990816250607, 0.0047123889795007284, 0.003141592653000486, -0.001570796326500243, -0.001570796326500243, 0.0200276531628781, -0.0027488935713754254, -0.009817477040626518, 0.004319689897875668, 0.0035342917346255468, 0.0, 0.0027488935713754254, -0.010995574285501701, -0.02591813938725401, -0.009817477040626518, 0.0)","(0.0, 0.0, -0.476, -14.648, 0.216, -23.472, 0.076, -0.016, -0.184, -11.124, -15.208, -0.62, -27.708, 0.636, -2.364, 0.092, -20.48)",549252,1499880339,712984642,robotiq_force_torque_frame_id,4.23000001907,-1.37999999523,15.9899997711,-0.115999996662,-0.00400000018999,-0.0520000010729,0
2017/07/13/01:25:39.736053,495410,1499880343,998087889,,5437135,1499880343,998087889,,0.740436735615,-0.872626583293,0.330456709226,0.0990019091932,0.942153041498,-0.216469598147,0.235981315891,-0.00209199870053,-0.0011400938257,0.00628687599392,-0.00803370880662,0.00676534349665,0.00088359471848,-5.77783489227,2.92788052559,3.64191102982,-0.600750565529,-2.34279179573,1.19160211086,5437480,1499880343,996180060,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07056311624272903, -0.002684466378799474, 0.7528010716547668, 0.0019174759848567672, -0.5472476460781214, 0.004601942363656241, 1.2563302652781538, -0.0015339807878854137, -0.973310809913295, 1.0837574266410448, 0.5890486225479988, -0.8494418612915479, 0.6991117440787773, 0.9533690596707847, -0.8406214717612067, -12.565987119160338)","(0.0, -0.008246680714126275, 0.02513274122400389, -0.0011780972448751821, -0.00039269908162506076, -0.0035342917346255468, -0.007461282550876154, -0.018456856836377853, 0.0, -0.011388273367126762, -0.009032078877376396, 0.004319689897875668, -0.0011780972448751821, -0.006283185306000972, 0.01060287520387664, 0.0011780972448751821, 0.0)","(0.0, 0.0, -0.38, -14.648, 0.248, -23.404, 0.092, -0.016, -0.196, -11.092, -15.18, -0.56, -27.676, 0.636, -2.384, 0.092, -20.48)",549253,1499880339,725255858,robotiq_force_torque_frame_id,4.65000009537,-1.61000001431,16.1499996185,-0.11400000006,-0.00499999988824,-0.0410000011325,0
2017/07/13/01:25:39.745074,495411,1499880344,8092665,,5437136,1499880344,8092665,,0.741072190863,-0.871857092038,0.329810175527,0.0987915645642,0.942308397007,-0.215971301454,0.235905719831,0.000514944857033,-0.00184604213872,0.0167804086356,0.00668885778845,-0.030244741273,-0.000317413310141,-5.65693187714,2.84537339211,3.80964446068,-0.558795571327,-2.21951317787,1.08523178101,5437481,1499880344,6178784,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07056311624272903, -0.0030679615757708274, 0.7531845668517382, 0.0019174759848567672, -0.5464806556841787, 0.004218447166684887, 1.2563302652781538, -0.0011504855909140602, -0.972160324322381, 1.0837574266410448, 0.5894321177449703, -0.8490583660945765, 0.698728248881806, 0.9533690596707847, -0.839854481367264, -12.565987119160338)","(0.0, 0.00039269908162506076, 0.003141592653000486, 0.005497787142750851, -0.022383847652628464, -0.0027488935713754254, 0.01021017612225158, -0.013351768775252066, -0.018456856836377853, 0.0027488935713754254, -0.005890486224375911, -0.011780972448751823, -0.022776546734253524, 0.014922565101752308, 0.009424777959001457, -0.005890486224375911, 0.0)","(0.0, 0.0, -0.508, -14.676, 0.372, -23.472, 0.076, -0.028, -0.184, -11.248, -15.18, -0.62, -27.676, 0.636, -2.356, 0.112, -20.48)",549254,1499880339,733446120,robotiq_force_torque_frame_id,4.61000013351,-1.46000003815,16.3199996948,-0.112000003457,-0.00499999988824,-0.0439999997616,0
2017/07/13/01:25:39.756058,495412,1499880344,18080007,,5437137,1499880344,18080007,,0.741048994124,-0.871403240068,0.329348492848,0.0985239031086,0.942488217965,-0.215563095304,0.235672551343,-0.00399350131925,-0.00215580850363,-0.0148474777986,0.00918438170789,0.0216535638258,-0.00534411313633,-5.40884828568,2.38824367523,3.74030423164,-0.421290814877,-2.21056628227,1.19358921051,5437482,1499880344,16184884,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07094661143970038, -0.002684466378799474, 0.7531845668517382, 0.0019174759848567672, -0.5472476460781214, 0.004601942363656241, 1.2555632748842112, -0.0015339807878854137, -0.972160324322381, 1.0845244170349875, 0.5898156129419416, -0.8490583660945765, 0.6991117440787773, 0.953752554867756, -0.8406214717612067, -12.565987119160338)","(0.0, 0.008246680714126275, -0.004319689897875668, -0.005890486224375911, -0.012566370612001944, 0.007853981632501214, -0.009424777959001457, 0.008639379795751335, 0.0023561944897503642, 0.0023561944897503642, -0.0070685834692510935, -0.008246680714126275, 0.021991148571003403, -0.0011780972448751821, 0.008639379795751335, 0.0047123889795007284, 0.0)","(0.0, 0.0, -0.636, -14.648, 0.308, -23.436, 0.112, -0.016, -0.184, -11.124, -15.208, -0.684, -27.616, 0.644, -2.376, 0.092, -20.48)",549255,1499880339,745731608,robotiq_force_torque_frame_id,4.17999982834,-0.97000002861,16.3999996185,-0.108999997377,-0.00700000021607,-0.0419999994338,0
2017/07/13/01:25:39.765387,495413,1499880344,28081006,,5437138,1499880344,28081006,,0.741342415164,-0.871855644082,0.329896860088,0.0987317545192,0.942257562688,-0.215911614705,0.236188274142,0.014017153701,0.0164919072978,-0.0103874204589,0.0207170284475,-0.00839735446645,0.0119663812483,-5.41007900238,2.60554218292,3.82445859909,-0.488763302565,-2.13151550293,1.09707272053,5437482,1499880344,16184884,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07094661143970038, -0.002684466378799474, 0.7531845668517382, 0.0019174759848567672, -0.5472476460781214, 0.004601942363656241, 1.2555632748842112, -0.0015339807878854137, -0.972160324322381, 1.0845244170349875, 0.5898156129419416, -0.8490583660945765, 0.6991117440787773, 0.953752554867756, -0.8406214717612067, -12.565987119160338)","(0.0, 0.008246680714126275, -0.004319689897875668, -0.005890486224375911, -0.012566370612001944, 0.007853981632501214, -0.009424777959001457, 0.008639379795751335, 0.0023561944897503642, 0.0023561944897503642, -0.0070685834692510935, -0.008246680714126275, 0.021991148571003403, -0.0011780972448751821, 0.008639379795751335, 0.0047123889795007284, 0.0)","(0.0, 0.0, -0.636, -14.648, 0.308, -23.436, 0.112, -0.016, -0.184, -11.124, -15.208, -0.684, -27.616, 0.644, -2.376, 0.092, -20.48)",549257,1499880339,762135371,robotiq_force_torque_frame_id,3.54999995232,-0.610000014305,16.2800006866,-0.116999998689,0.00400000018999,-0.0439999997616,0
2017/07/13/01:25:39.775199,495414,1499880344,38082332,,5437139,1499880344,38082332,,0.741699062866,-0.871753770546,0.330529273533,0.0984282044364,0.942158746726,-0.216256767179,0.236393306142,0.00657926212045,-0.00558205802351,0.0103298786254,-0.0288874220949,-0.0102101489708,0.00440224183507,-5.41427469254,2.66901040077,3.71251058578,-0.522020459175,-2.15274715424,1.0804977417,5437482,1499880344,16184884,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07094661143970038, -0.002684466378799474, 0.7531845668517382, 0.0019174759848567672, -0.5472476460781214, 0.004601942363656241, 1.2555632748842112, -0.0015339807878854137, -0.972160324322381, 1.0845244170349875, 0.5898156129419416, -0.8490583660945765, 0.6991117440787773, 0.953752554867756, -0.8406214717612067, -12.565987119160338)","(0.0, 0.008246680714126275, -0.004319689897875668, -0.005890486224375911, -0.012566370612001944, 0.007853981632501214, -0.009424777959001457, 0.008639379795751335, 0.0023561944897503642, 0.0023561944897503642, -0.0070685834692510935, -0.008246680714126275, 0.021991148571003403, -0.0011780972448751821, 0.008639379795751335, 0.0047123889795007284, 0.0)","(0.0, 0.0, -0.636, -14.648, 0.308, -23.436, 0.112, -0.016, -0.184, -11.124, -15.208, -0.684, -27.616, 0.644, -2.376, 0.092, -20.48)",549257,1499880339,762135371,robotiq_force_torque_frame_id,3.54999995232,-0.610000014305,16.2800006866,-0.116999998689,0.00400000018999,-0.0439999997616,0
2017/07/13/01:25:39.785436,495415,1499880344,48092364,,5437140,1499880344,48092364,,0.740635190661,-0.872461989931,0.33010381475,0.0986286534754,0.942214772942,-0.216761434166,0.235622984917,0.00151655623342,-0.00930691756533,0.0134786805379,-0.0339955971637,-0.00389168284008,-0.00118204994762,-5.45258188248,2.8501355648,3.69325780869,-0.585899472237,-2.14905071259,1.08003687859,5437485,1499880344,46185873,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07017962104575767, -0.002684466378799474, 0.7531845668517382, 0.0019174759848567672, -0.5464806556841787, 0.004601942363656241, 1.2559467700811826, -0.0007669903939427069, -0.9736943051102663, 1.0837574266410448, 0.5898156129419416, -0.8486748708976052, 0.698728248881806, 0.9529855644738133, -0.8406214717612067, -12.565987119160338)","(0.0, 0.0023561944897503642, -0.005497787142750851, -0.0023561944897503642, -0.0011780972448751821, 0.009424777959001457, -0.0019634954081253035, -0.004319689897875668, -0.009424777959001457, -0.023561944897503646, -0.014137166938502187, 0.008246680714126275, 0.00510508806112579, 0.0011780972448751821, -0.010995574285501701, -0.0023561944897503642, 0.0)","(0.0, 0.0, -0.412, -14.676, 0.28, -23.472, 0.092, -0.008, -0.204, -11.184, -15.18, -0.496, -27.524, 0.624, -2.344, 0.072, -20.48)",549259,1499880339,782585520,robotiq_force_torque_frame_id,3.82999992371,-1.83000004292,16.4400005341,-0.120999999344,0.0,-0.0489999987185,0
2017/07/13/01:25:39.795540,495416,1499880344,58091772,,5437141,1499880344,58091772,,0.740977817247,-0.871970921287,0.329020551651,0.0989861772849,0.942414571978,-0.215742300606,0.235609360934,-0.0107409075812,0.00127136461847,-0.0151263642227,0.0246925858431,0.0149976919684,-0.0174412126461,-5.42189502716,2.54131317139,3.5832221508,-0.492028951645,-2.22128558159,1.16254937649,5437486,1499880344,56178631,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.07056311624272903, -0.0030679615757708274, 0.7535680620487095, 0.0023009711818281204, -0.5476311412750927, 0.004601942363656241, 1.2559467700811826, -0.0019174759848567672, -0.972160324322381, 1.0837574266410448, 0.5890486225479988, -0.8479078805036625, 0.6994952392757486, 0.9533690596707847, -0.839854481367264, -12.565987119160338)","(0.0, 0.014529866020127248, -0.001570796326500243, 0.00039269908162506076, -0.001570796326500243, 0.009424777959001457, -0.0023561944897503642, 0.013744467856877126, 0.01649336142825255, -0.007461282550876154, 0.01767145867312773, 0.0, 0.008639379795751335, 0.0070685834692510935, 0.011388273367126762, 0.0047123889795007284, 0.0)","(0.0, 0.0, -0.54, -14.708, 0.34, -23.404, 0.084, -0.036, -0.204, -11.092, -15.148, -0.62, -27.556, 0.636, -2.364, 0.092, -20.48)",549259,1499880339,782585520,robotiq_force_torque_frame_id,3.82999992371,-1.83000004292,16.4400005341,-0.120999999344,0.0,-0.0489999987185,0
