time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.endpoint_state.header.seq,.endpoint_state.header.stamp.secs,.endpoint_state.header.stamp.nsecs,.endpoint_state.header.frame_id,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.endpoint_state.twist.linear.x,.endpoint_state.twist.linear.y,.endpoint_state.twist.linear.z,.endpoint_state.twist.angular.x,.endpoint_state.twist.angular.y,.endpoint_state.twist.angular.z,.endpoint_state.wrench.force.x,.endpoint_state.wrench.force.y,.endpoint_state.wrench.force.z,.endpoint_state.wrench.torque.x,.endpoint_state.wrench.torque.y,.endpoint_state.wrench.torque.z,.joint_state.header.seq,.joint_state.header.stamp.secs,.joint_state.header.stamp.nsecs,.joint_state.header.frame_id,.joint_state.name,.joint_state.position,.joint_state.velocity,.joint_state.effort,.wrench_stamped.header.seq,.wrench_stamped.header.stamp.secs,.wrench_stamped.header.stamp.nsecs,.wrench_stamped.header.frame_id,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z,.tag
2017/07/05/22:33:39.208656,11,1499265219,146618379,,909017,1499265219,146618379,,0.743071586594,-0.262184436105,0.0738444344069,0.0478503906011,0.989784787756,-0.124693296305,-0.0498798145775,-0.0945941390743,-0.171046222635,-0.0139986725131,-0.205361189144,0.144237914985,-0.119680161866,1.73992955685,2.79335737228,3.34941840172,-1.10541915894,0.496043920517,-0.284640818834,359454,1499265219,152999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",188695,1499265219,206074764,robotiq_force_torque_frame_id,-51.3100013733,-62.3400001526,52.6800003052,0.259000003338,0.107000000775,0.485000014305,0
2017/07/05/22:33:39.217577,12,1499265219,156618071,,909018,1499265219,156618071,,0.742252352631,-0.263296945403,0.0736340397284,0.0482661452656,0.989642255085,-0.125488589843,-0.0503110325046,-0.0897155086049,-0.190300499093,-0.0207011031517,-0.201532080687,0.133096246958,-0.1540348875,0.931759476662,2.651689291,3.44434738159,-1.08519661427,0.113430276513,-0.201957851648,909378,1499265219,154714770,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.030679615757708275, -0.1349903093339164, 1.9489225910084182, -0.0782330201821561, -0.32980586939536394, 0.6845389265938658, 0.20401944478876002, -0.4973932704718454, 0.33018936459233533, 1.1209564607472662, 0.7278738838516289, -0.7282573790486002, -0.470932101880822, 1.3982234881575546, 0.41494180312300444, -12.565987119160338)","(0.0, 0.019242254999627974, 0.0047123889795007284, 0.02081305132612822, 0.009817477040626518, -0.005890486224375911, -0.019634954081253035, -0.022383847652628464, 0.014922565101752308, -0.14333516479314717, 0.26153758836229046, -0.11152653918151725, -0.08678649703913842, -0.05379977418263332, -0.01610066234662749, 0.0329867228565051, 0.0)","(0.0, 0.0, -2.472, 1.22, 0.124, -5.024, 0.12, 0.704, 0.028, 4.732, -14.112, 1.524, -29.7, -0.728, 0.716, 0.316, -20.48)",188695,1499265219,206074764,robotiq_force_torque_frame_id,-51.3100013733,-62.3400001526,52.6800003052,0.259000003338,0.107000000775,0.485000014305,0
2017/07/05/22:33:39.227703,13,1499265219,166621712,,909019,1499265219,166621712,,0.742012806873,-0.265449166766,0.0739232712689,0.0490623685329,0.989462362223,-0.126650073056,-0.0501684834606,-0.092543642491,-0.189551757746,-0.014764692164,-0.212006240143,0.118145529552,-0.145993761,1.99471473694,2.66196489334,3.7653055191,-0.969094276428,0.503308951855,-0.257588088512,909379,1499265219,164711405,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03106311095467963, -0.1349903093339164, 1.9485390958114468, -0.0790000105760988, -0.32903887900142126, 0.6860729073817513, 0.20401944478876002, -0.49816026086578813, 0.3286553838044499, 1.1232574319290942, 0.7267233982607147, -0.7297913598364856, -0.4720825874717361, 1.397456497763612, 0.4153252983199758, -12.565987119160338)","(0.0, -0.0027488935713754254, -0.007461282550876154, -0.003141592653000486, -0.018849555918002914, 0.007461282550876154, -0.01727875959150267, 0.01531526418337737, -0.01688606050987761, -0.1449059611196474, 0.30551988550429726, -0.10720684928364158, -0.11820242356914328, -0.06126105673350948, -0.03887720908088101, 0.045945792550132106, 0.0)","(0.0, 0.0, -2.504, 1.248, 0.248, -5.124, 0.112, 0.668, 0.064, 4.924, -14.384, 1.4, -29.788, -0.788, 0.716, 0.316, -20.48)",188697,1499265219,226439780,robotiq_force_torque_frame_id,-50.9700012207,-62.6399993896,52.3400001526,0.268000006676,0.12800000608,0.476999998093,0
2017/07/05/22:33:39.238048,14,1499265219,176617962,,909020,1499265219,176617962,,0.740690945498,-0.2667357135,0.0733821779017,0.0495139423506,0.989311547693,-0.127213442954,-0.0512617893357,-0.0666932127277,-0.181440806404,-0.00260687877832,-0.187637978836,0.0473311105423,-0.138409583825,2.43572854996,2.68350768089,3.79981923103,-0.946086883545,0.638627409935,-0.29008603096,359455,1499265219,176000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",188697,1499265219,226439780,robotiq_force_torque_frame_id,-50.9700012207,-62.6399993896,52.3400001526,0.268000006676,0.12800000608,0.476999998093,0
2017/07/05/22:33:39.247641,15,1499265219,186617235,,909021,1499265219,186617235,,0.740502526768,-0.268516462024,0.0733264576151,0.0503523691146,0.989191427771,-0.127888486674,-0.0510831980735,-0.0802328075522,-0.181827875359,-0.0281240035129,-0.204989669127,0.0792154629258,-0.135527559212,2.49679756165,2.54652714729,3.49787259102,-0.882614850998,0.681025743484,-0.290534675121,359455,1499265219,176000000,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",188699,1499265219,246844624,robotiq_force_torque_frame_id,-50.9799995422,-61.8899993896,52.5800018311,0.252999991179,0.119999997318,0.493000000715,0
2017/07/05/22:33:39.257624,16,1499265219,196612841,,909022,1499265219,196612841,,0.73932760862,-0.269939199602,0.0731031534204,0.0503581639208,0.989012292009,-0.128995379446,-0.0517584163431,-0.0534226711186,-0.171890449267,-0.0135879522209,-0.172618913968,0.0162818966175,-0.138301324839,4.03562831879,2.84128546715,3.60898160934,-1.1248883009,1.23546290398,-0.484363526106,359456,1499265219,203000064,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",188699,1499265219,246844624,robotiq_force_torque_frame_id,-50.9799995422,-61.8899993896,52.5800018311,0.252999991179,0.119999997318,0.493000000715,0
2017/07/05/22:33:39.267794,17,1499265219,206617747,,909023,1499265219,206617747,,0.739000340494,-0.271957882625,0.0728097076855,0.0514953178686,0.988846815644,-0.129809424986,-0.0517660179327,-0.0750611173374,-0.162171947893,-0.029069243371,-0.144760641356,0.071223878817,-0.102389447675,4.27130079269,2.7470304966,3.85250663757,-0.97794431448,1.36557519436,-0.521769046783,909383,1499265219,204710577,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.030679615757708275, -0.13460681413694506, 1.9489225910084182, -0.0782330201821561, -0.3294223741983926, 0.68568941218478, 0.20401944478876002, -0.49854375606275947, 0.3236699462438223, 1.1355292782321775, 0.7225049510940299, -0.7340098070031704, -0.47400006345659285, 1.393238050596927, 0.41724277430483253, -12.565987119160338)","(0.0, -0.018849555918002914, -0.0011780972448751821, 0.009424777959001457, 0.009424777959001457, 0.0, -0.0035342917346255468, 0.007461282550876154, 0.021991148571003403, -0.11152653918151725, 0.31926435336117437, -0.12055861805889365, -0.11034844193664206, -0.04633849163175717, -0.12173671530376882, 0.024347343060753767, 0.0)","(0.0, 0.0, -2.536, 1.248, 0.152, -5.024, 0.092, 0.688, 0.028, 4.7, -14.712, 1.244, -29.668, -0.756, 0.756, 0.344, -20.48)",188700,1499265219,259087999,robotiq_force_torque_frame_id,-50.6100006104,-61.5200004578,52.7299995422,0.254999995232,0.125,0.488999992609,0
2017/07/05/22:33:39.277791,18,1499265219,216617277,,909024,1499265219,216617277,,0.738779501769,-0.273428913553,0.0723860006222,0.0518042604425,0.988819483798,-0.129941554018,-0.0516482294014,-0.0625366370938,-0.142742661296,-0.0190403377733,-0.132972890084,0.0407110074266,-0.0927726169507,4.28873491287,2.79790973663,4.04317140579,-1.0156443119,1.34664452076,-0.495767712593,909384,1499265219,214708024,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.030679615757708275, -0.1342233189399737, 1.9481556006144753, -0.07976700097004151, -0.32980586939536394, 0.68568941218478, 0.20401944478876002, -0.49777676566881673, 0.32328645104685094, 1.138213744610977, 0.7205874751091731, -0.7347767973971132, -0.4743835586535642, 1.3909370794150988, 0.4168592791078612, -12.565987119160338)","(0.0, -0.005890486224375911, -0.0007853981632501215, -0.009032078877376396, -0.01021017612225158, -0.00039269908162506076, -0.0019634954081253035, 0.008639379795751335, -0.018064157754752792, -0.09306968234513939, 0.2992367001982963, -0.10759954836526664, -0.11663162724264303, -0.05026548244800778, -0.12212941438539389, 0.03730641275438077, 0.0)","(0.0, 0.0, -2.376, 1.188, 0.216, -5.06, 0.084, 0.668, 0.044, 4.672, -14.772, 1.34, -29.816, -0.764, 0.736, 0.308, -20.48)",188702,1499265219,276083788,robotiq_force_torque_frame_id,-49.7099990845,-62.0200004578,52.8800010681,0.263000011444,0.111000001431,0.477999985218,0
2017/07/05/22:33:39.287658,19,1499265219,226616523,,909025,1499265219,226616523,,0.738374405413,-0.27473325532,0.0724803405193,0.0519969425802,0.988688348892,-0.130875617201,-0.051606584369,-0.0476259539921,-0.165447250505,-0.0255819369426,-0.122766657838,0.0157464877703,-0.0887387047025,4.05835914612,2.67768096924,3.98786568642,-1.0155698061,1.27186024189,-0.50408655405,359457,1499265219,225999872,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",188702,1499265219,276083788,robotiq_force_torque_frame_id,-49.7099990845,-62.0200004578,52.8800010681,0.263000011444,0.111000001431,0.477999985218,0
2017/07/05/22:33:39.297541,20,1499265219,236617536,,909026,1499265219,236617536,,0.737771034292,-0.276455511648,0.07216487042,0.0526325887016,0.988550272492,-0.13154484284,-0.0519049485562,-0.0477141405222,-0.155833501422,-0.0274321368495,-0.114871273646,0.0218959146931,-0.102674126432,3.57445478439,2.7638361454,3.71521782875,-1.16077375412,1.15264296532,-0.474586546421,359457,1499265219,225999872,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",188704,1499265219,296512910,robotiq_force_torque_frame_id,-50.1199989319,-61.9799995422,52.9900016785,0.268999993801,0.123000003397,0.477999985218,0
2017/07/05/22:33:39.307498,21,1499265219,246616030,,909027,1499265219,246616030,,0.737267386549,-0.276921419853,0.0717731059812,0.0528254309698,0.988566743545,-0.131241907762,-0.052161566761,-0.0514563569891,-0.129246693227,-0.0320820488848,-0.0892462546858,0.0310242182863,-0.080335827862,2.61680388451,2.67469859123,3.81102657318,-1.22097229958,0.866546809673,-0.372430384159,359458,1499265219,252999936,,['r_gripper_l_finger_joint'],"(0.020014470744132998,)","(0.0,)","(0.0,)",188704,1499265219,296512910,robotiq_force_torque_frame_id,-50.1199989319,-61.9799995422,52.9900016785,0.268999993801,0.123000003397,0.477999985218,0
2017/07/05/22:33:39.317511,22,1499265219,256613451,,909028,1499265219,256613451,,0.73702336963,-0.277979194114,0.0718160054897,0.0534585650592,0.988544967391,-0.13116832539,-0.0521142944112,-0.0381803058511,-0.115926604451,-0.0111291574969,-0.0569209356755,-0.00674591726152,-0.0887210977549,2.32367300987,2.61467933655,4.33163356781,-1.07390546799,0.808198213577,-0.275613129139,909388,1499265219,254685693,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.030679615757708275, -0.1349903093339164, 1.9485390958114468, -0.0790000105760988, -0.3294223741983926, 0.68568941218478, 0.20401944478876002, -0.49777676566881673, 0.31945149907713744, 1.1478011245352608, 0.7167525231394596, -0.7389952445637981, -0.47400006345659285, 1.3859516418544713, 0.4168592791078612, -12.565987119160338)","(0.0, 0.005497787142750851, 0.008246680714126275, -0.003141592653000486, -0.012566370612001944, -0.00039269908162506076, 0.005890486224375911, 0.006283185306000972, -0.03652101459113065, -0.08521570071263818, 0.2501493149951637, -0.11034844193664206, -0.1170243263242681, 0.006283185306000972, -0.1449059611196474, 0.006675884387626033, 0.0)","(0.0, 0.0, -2.344, 1.156, 0.152, -5.024, 0.092, 0.688, 0.036, 4.732, -14.324, 1.34, -29.848, -0.972, 1.0, 0.288, -20.48)",188706,1499265219,316887430,robotiq_force_torque_frame_id,-49.7999992371,-62.3499984741,52.6699981689,0.256000012159,0.115000002086,0.483999997377,0
2017/07/05/22:33:39.327560,23,1499265219,266618366,,909029,1499265219,266618366,,0.736693223372,-0.279931607926,0.0718790554305,0.0538422513687,0.988365498738,-0.132443563396,-0.0518975470243,-0.0305900311257,-0.139287837909,-0.0108297550889,-0.106701843078,-0.0149193713318,-0.0681423646524,1.59007740021,2.60138440132,4.21941995621,-1.23304986954,0.49259531498,-0.290713071823,909389,1499265219,264717362,,"['head_nod', 'head_pan', 'left_e0', 'left_e1', 'left_s0', 'left_s1', 'left_w0', 'left_w1', 'left_w2', 'right_e0', 'right_e1', 'right_s0', 'right_s1', 'right_w0', 'right_w1', 'right_w2', 'torso_t0']","(0.0, -0.03029612056073692, -0.1349903093339164, 1.9485390958114468, -0.07784952498518474, -0.32903887900142126, 0.6864564025787226, 0.20325245439481732, -0.49700977527487405, 0.317917518289252, 1.1508690861110316, 0.7159855327455169, -0.7405292253516835, -0.47553404424447826, 1.384417661066586, 0.41724277430483253, -12.565987119160338)","(0.0, 0.008246680714126275, -0.010995574285501701, -0.014922565101752308, 0.023561944897503646, 0.003926990816250607, -0.00510508806112579, -0.018456856836377853, -0.01727875959150267, -0.1021017612225158, 0.2399391388729121, -0.10485065479389122, -0.10720684928364158, -0.0400553063257562, -0.14686945652777272, -0.005497787142750851, 0.0)","(0.0, 0.0, -2.572, 1.156, 0.248, -4.992, 0.112, 0.736, 0.036, 4.388, -14.204, 1.4, -29.904, -0.972, 0.992, 0.336, -20.48)",188706,1499265219,316887430,robotiq_force_torque_frame_id,-49.7999992371,-62.3499984741,52.6699981689,0.256000012159,0.115000002086,0.483999997377,0
2017/07/05/22:33:39.338099,24,1499265219,276612505,,909030,1499265219,276612505,,0.735938405229,-0.281496863117,0.0710638033957,0.0536076982016,0.988197258462,-0.133603664079,-0.0523684447611,-0.0487600244322,-0.163306354591,-0.0232148253933,-0.168938833341,0.0248571156243,-0.0541854796017,1.70222055912,2.43326115608,3.7601172924,-1.34202253819,0.478850364685,-0.342506527901,359459,1499265219,276999936,,['l_gripper_l_finger_joint'],"(0.02083,)","(0.0,)","(0.0,)",188707,1499265219,329155704,robotiq_force_torque_frame_id,-50.25,-61.8899993896,52.8699989319,0.247999995947,0.116999998689,0.49200001359,0
